current_master_path	exact_literal	presentation_type	resolution_mechanism
groupFile/Clothing	amulet04_r	BONE	SILKWORM_EXACT
groupFile/Clothing	amulet05_l	BONE	SILKWORM_EXACT
groupFile/Clothing	amulet05_r	BONE	SILKWORM_EXACT
groupFile/Clothing	amulet06_l	BONE	SILKWORM_EXACT
groupFile/Clothing	amulet06_r	BONE	SILKWORM_EXACT
groupFile/Clothing	AnimalEar.L	BONE	SILKWORM_EXACT
groupFile/Clothing	AnimalEar.R	BONE	SILKWORM_EXACT
groupFile/Clothing	AnkleBrace.L	BONE	SILKWORM_EXACT
groupFile/Clothing	AnkleBrace.R	BONE	SILKWORM_EXACT
groupFile/Clothing	AnklesFit	FLEX	SILKWORM_EXACT
groupFile/Clothing	AntenaLow	FLEX	SILKWORM_EXACT
groupFile/Clothing	AntiClip-Arms-Clothed	FLEX	SILKWORM_EXACT
groupFile/Clothing	AntiClip-Hands-Clothed	FLEX	SILKWORM_EXACT
groupFile/Clothing	AnusPeek	FLEX	SILKWORM_EXACT
groupFile/Clothing	AnusRing	BONE	SCANNER_EXACT
groupFile/Clothing	AnusShow-Left	FLEX	SILKWORM_EXACT
groupFile/Clothing	AnusShow-Right	FLEX	SILKWORM_EXACT
groupFile/Clothing	Apron	BONE	SCANNER_EXACT
groupFile/Clothing	Apron-HideAreola	FLEX	SILKWORM_EXACT
groupFile/Clothing	Apron-OverRobe	FLEX	SILKWORM_EXACT
groupFile/Clothing	Apron-OverShirt	FLEX	SILKWORM_EXACT
groupFile/Clothing	Apron-Pantson	FLEX	SILKWORM_EXACT
groupFile/Clothing	apron_1.L	BONE	SILKWORM_EXACT
groupFile/Clothing	apron_1.R	BONE	SILKWORM_EXACT
groupFile/Clothing	apron_1_mid	BONE	SILKWORM_EXACT
groupFile/Clothing	apron_2.L	BONE	SILKWORM_EXACT
groupFile/Clothing	apron_2.R	BONE	SILKWORM_EXACT
groupFile/Clothing	apron_2_mid	BONE	SILKWORM_EXACT
groupFile/Clothing	apron_3.L	BONE	SILKWORM_EXACT
groupFile/Clothing	apron_3.R	BONE	SILKWORM_EXACT
groupFile/Clothing	apron_3_mid	BONE	SILKWORM_EXACT
groupFile/Clothing	apron_4.L	BONE	SILKWORM_EXACT
groupFile/Clothing	apron_4.R	BONE	SILKWORM_EXACT
groupFile/Clothing	apron_4_mid	BONE	SILKWORM_EXACT
groupFile/Clothing	apron_5.L	BONE	SILKWORM_EXACT
groupFile/Clothing	apron_5.R	BONE	SILKWORM_EXACT
groupFile/Clothing	apron_5_mid	BONE	SILKWORM_EXACT
groupFile/Clothing	Arm Band	FLEX	SILKWORM_EXACT
groupFile/Clothing	arm feather L	BONE	SILKWORM_EXACT
groupFile/Clothing	arm feather R	BONE	SILKWORM_EXACT
groupFile/Clothing	Arm Hair Glove fit	FLEX	SILKWORM_EXACT
groupFile/Clothing	arm left armor	BONE	SCANNER_EXACT
groupFile/Clothing	arm left elbow armor lower	BONE	SILKWORM_EXACT
groupFile/Clothing	arm left elbow armor upper	BONE	SILKWORM_EXACT
groupFile/Clothing	Arm LingerieOn	FLEX	SILKWORM_EXACT
groupFile/Clothing	arm right armor	BONE	SCANNER_EXACT
groupFile/Clothing	Arm wraps remove	FLEX	SILKWORM_EXACT
groupFile/Clothing	arm_left_ring	BONE	SILKWORM_EXACT
groupFile/Clothing	arm_right_ring	BONE	SILKWORM_EXACT
groupFile/Clothing	arm_ring_hide	FLEX	SILKWORM_EXACT
groupFile/Clothing	ArmAttachmentBaseWhiteClothes_L	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmAttachmentBaseWhiteClothes_R	BONE	SILKWORM_EXACT
groupFile/Clothing	armband_l	BONE	SILKWORM_EXACT
groupFile/Clothing	armband_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Armclothesfit	FLEX	SILKWORM_EXACT
groupFile/Clothing	ArmCorrective1.L	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmCorrective1.R	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmCorrective2.L	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmCorrective2.R	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmCorrective3.L	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmCorrective3.R	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmCorrective4.L	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmCorrective4.R	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmCorrective5.L	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmCorrective5.R	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmCorrective6.L	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmCorrective6.R	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmHair.GlovesFit	FLEX	SILKWORM_EXACT
groupFile/Clothing	ArmHairGloveFit	FLEX	SILKWORM_EXACT
groupFile/Clothing	ArmHairNoGlove	FLEX	SILKWORM_EXACT
groupFile/Clothing	Armor smooth	FLEX	SILKWORM_EXACT
groupFile/Clothing	Armor-Chest-Bigger	FLEX	SILKWORM_EXACT
groupFile/Clothing	Armor-Chest-Smaller	FLEX	SILKWORM_EXACT
groupFile/Clothing	Armor-ChestBig	FLEX	SILKWORM_EXACT
groupFile/Clothing	Armor-ChestSmall	FLEX	SILKWORM_EXACT
groupFile/Clothing	Armor-RemoveBackArmor	FLEX	SILKWORM_EXACT
groupFile/Clothing	Armor-RemoveBelt	FLEX	SILKWORM_EXACT
groupFile/Clothing	Armor-RemoveBootArmor	FLEX	SILKWORM_EXACT
groupFile/Clothing	Armor-RemoveShoulderArmor	FLEX	SILKWORM_EXACT
groupFile/Clothing	Armor-RemoveThighArmor	FLEX	SILKWORM_EXACT
groupFile/Clothing	Armor-RemoveWristArmor	FLEX	SILKWORM_EXACT
groupFile/Clothing	Armor_A1_m	BONE	SILKWORM_EXACT
groupFile/Clothing	Armor_A2_l	BONE	SILKWORM_EXACT
groupFile/Clothing	Armor_A2_r	BONE	SILKWORM_EXACT
groupFile/Clothing	Armor_B1_m	BONE	SILKWORM_EXACT
groupFile/Clothing	Armor_B2_l	BONE	SILKWORM_EXACT
groupFile/Clothing	Armor_B2_r	BONE	SILKWORM_EXACT
groupFile/Clothing	Armor_C1_m	BONE	SILKWORM_EXACT
groupFile/Clothing	Armor_C2_l	BONE	SILKWORM_EXACT
groupFile/Clothing	Armor_C2_r	BONE	SILKWORM_EXACT
groupFile/Clothing	Armor_plate	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmorLabiaOut	FLEX	SILKWORM_EXACT
groupFile/Clothing	ArmorPussyClose	FLEX	SILKWORM_EXACT
groupFile/Clothing	ArmorPussyOpen	FLEX	SILKWORM_EXACT
groupFile/Clothing	ArmorPussyPull	FLEX	SILKWORM_EXACT
groupFile/Clothing	ArmorPussyPush	FLEX	SILKWORM_EXACT
groupFile/Clothing	ArmorPussyReshape1	FLEX	SILKWORM_EXACT
groupFile/Clothing	ArmpitScrapeFix	FLEX	SCANNER_EXACT
groupFile/Clothing	ArmRing01_L	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmRing01_R	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmRing02_L	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmRing02_R	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmRing03_L	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmRing03_R	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmRing04_L	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmRing04_R	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmRing05_L	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmRing05_R	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmRing06_L	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmRing06_R	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmRing07_L	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmRing07_R	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmRing08_L	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmRing08_R	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmRing09_L	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmRing09_R	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmRing10_L	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmRing10_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Arms	FLEX	SCANNER_EXACT
groupFile/Clothing	arms	FLEX	SCANNER_EXACT
groupFile/Clothing	ARms Expand	FLEX	SCANNER_EXACT
groupFile/Clothing	Arms-TopFixClipping	FLEX	SILKWORM_EXACT
groupFile/Clothing	Arms_Hide_Shirt_Fit	FLEX	SCANNER_EXACT
groupFile/Clothing	ArmsHide	FLEX	SILKWORM_EXACT
groupFile/Clothing	ArmStringL	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmStringR	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmToeBody_L	BONE	SILKWORM_EXACT
groupFile/Clothing	ArmToeBody_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Aside Left	FLEX	SILKWORM_EXACT
groupFile/Clothing	Aside Right	FLEX	SILKWORM_EXACT
groupFile/Clothing	Ass Eat	FLEX	SILKWORM_EXACT
groupFile/Clothing	Ass Large plate	FLEX	SILKWORM_EXACT
groupFile/Clothing	Assist_collar	BONE	SILKWORM_EXACT
groupFile/Clothing	Assist_Jacket_SideA_01_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Assist_Jacket_SideA_01_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Assist_Jacket_SideB_01_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Assist_Jacket_SideB_01_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Assist_Jacket_SideC_01_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Assist_Jacket_SideC_01_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Assist_Jacket_SideD_01_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Assist_Jacket_SideD_01_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Assist_Jacket_SideE_01_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Assist_Jacket_SideE_01_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Assist_PantsEnd_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Assist_PantsEnd_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Assist_Suit00_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Assist_Suit00_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Assist_Suit01_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Assist_Suit01_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Assist_Suit10_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Assist_Suit10_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Assist_Suit11_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Assist_Suit11_R	BONE	SILKWORM_EXACT
groupFile/Clothing	Assist_Suit20_L	BONE	SILKWORM_EXACT
groupFile/Clothing	Assist_Suit20_R	BONE	SILKWORM_EXACT
groupFile/Clothing	ATH_ornaments	BONE	SILKWORM_EXACT
groupFile/Clothing	b__CAS_Glasses__	BONE	HUMAN_REVIEWED
groupFile/Clothing	b__L_Skirt__	BONE	HUMAN_REVIEWED
groupFile/Clothing	b__R_Skirt__	BONE	HUMAN_REVIEWED
groupFile/Clothing	B_Cloth0	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth00	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth01	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth02	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth03	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth04	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth05	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth06	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth07	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth08	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth09	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth1	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth10	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth11	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth12	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth13	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth14	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth15	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth16	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth17	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth18	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth19	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth2	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth20	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth21	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth22	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth23	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth24	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth25	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth26	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth27	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth28	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth29	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth3	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth30	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth31	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth32	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth33	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth34	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth35	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth36	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth37	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth38	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth39	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth4	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth40	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth41	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth42	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth43	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth44	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth45	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth46	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth47	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth48	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth49	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth5	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth50	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth6	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth7	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth8	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Cloth9	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_0	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_00	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_01	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_02	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_03	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_04	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_05	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_06	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_07	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_08	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_09	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_1	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_10	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_11	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_12	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_13	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_14	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_15	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_16	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_17	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_18	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_19	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_2	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_20	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_21	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_22	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_23	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_24	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_25	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_26	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_27	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_28	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_29	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_3	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_30	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_31	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_32	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_33	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_34	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_35	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_36	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_37	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_38	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_39	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_4	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_40	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_41	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_42	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_43	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_44	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_45	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_46	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_47	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_48	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_49	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_5	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_50	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_6	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_7	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_8	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Coat_9	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Skirt01	BONE	SILKWORM_EXACT
groupFile/Clothing	B_Skirt02	BONE	SILKWORM_EXACT
groupFile/Clothing	B_skt1_1	BONE	SILKWORM_EXACT
groupFile/Clothing	B_skt1_2_BLP	BONE	SILKWORM_EXACT
groupFile/Clothing	Back1	BONE	SCANNER_EXACT
groupFile/Clothing	back_lift	FLEX	SILKWORM_EXACT
groupFile/Clothing	BACK_RIBBON	BONE	SILKWORM_EXACT
groupFile/Clothing	BACK_RIBBON0	BONE	SILKWORM_EXACT
groupFile/Clothing	BACK_RIBBON00	BONE	SILKWORM_EXACT
groupFile/Clothing	BACK_RIBBON01	BONE	SILKWORM_EXACT
groupFile/Clothing	BACK_RIBBON02	BONE	SILKWORM_EXACT
groupFile/Clothing	BACK_RIBBON03	BONE	SILKWORM_EXACT
groupFile/Clothing	BACK_RIBBON04	BONE	SILKWORM_EXACT
groupFile/Clothing	BACK_RIBBON05	BONE	SILKWORM_EXACT
groupFile/Clothing	BACK_RIBBON06	BONE	SILKWORM_EXACT
groupFile/Clothing	BACK_RIBBON07	BONE	SILKWORM_EXACT
groupFile/Clothing	BACK_RIBBON08	BONE	SILKWORM_EXACT
groupFile/Clothing	BACK_RIBBON09	BONE	SILKWORM_EXACT
groupFile/Clothing	BACK_RIBBON1	BONE	SILKWORM_EXACT
groupFile/Clothing	BACK_RIBBON10	BONE	SILKWORM_EXACT
groupFile/Clothing	BACK_RIBBON2	BONE	SILKWORM_EXACT
groupFile/Clothing	BACK_RIBBON3	BONE	SILKWORM_EXACT
groupFile/Clothing	BACK_RIBBON4	BONE	SILKWORM_EXACT
groupFile/Clothing	BACK_RIBBON5	BONE	SILKWORM_EXACT
groupFile/Clothing	BACK_RIBBON6	BONE	SILKWORM_EXACT
groupFile/Clothing	BACK_RIBBON7	BONE	SILKWORM_EXACT
groupFile/Clothing	BACK_RIBBON8	BONE	SILKWORM_EXACT
groupFile/Clothing	BACK_RIBBON9	BONE	SILKWORM_EXACT
groupFile/Clothing	Back_Skirt.000	BONE	SILKWORM_EXACT
groupFile/Clothing	Back_Skirt.001	BONE	SILKWORM_EXACT
groupFile/Clothing	Back_Skirt.002	BONE	SILKWORM_EXACT
groupFile/Clothing	Back_Skirt.003	BONE	SILKWORM_EXACT
groupFile/Clothing	Back_Skirt.004	BONE	SILKWORM_EXACT
groupFile/Clothing	Back_Skirt.005	BONE	SILKWORM_EXACT
groupFile/Clothing	Back_Skirt.006	BONE	SILKWORM_EXACT
groupFile/Clothing	Back_Skirt.007	BONE	SILKWORM_EXACT
groupFile/Clothing	Back_Skirt.008	BONE	SILKWORM_EXACT
groupFile/Clothing	Back_Skirt.009	BONE	SILKWORM_EXACT
groupFile/Clothing	Back_Skirt.010	BONE	SILKWORM_EXACT
groupFile/Clothing	Back_Skirt.011	BONE	SILKWORM_EXACT
groupFile/Clothing	Back_Skirt.012	BONE	SILKWORM_EXACT
groupFile/Clothing	Back_Skirt.013	BONE	SILKWORM_EXACT
groupFile/Clothing	Back_Skirt.014	BONE	SILKWORM_EXACT
groupFile/Clothing	Back_Skirt.015	BONE	SILKWORM_EXACT
groupFile/Clothing	Back_Skirt.016	BONE	SILKWORM_EXACT
groupFile/Clothing	Back_Skirt.017	BONE	SILKWORM_EXACT
groupFile/Clothing	Back_Skirt.018	BONE	SILKWORM_EXACT
groupFile/Clothing	Back_Skirt.019	BONE	SILKWORM_EXACT
groupFile/Clothing	Back_Skirt.020	BONE	SILKWORM_EXACT
groupFile/Clothing	BackArmor	FLEX	SILKWORM_EXACT
groupFile/Clothing	BackBow2_0_1_L	BONE	SILKWORM_EXACT
groupFile/Clothing	BackBow2_0_1_R	BONE	SILKWORM_EXACT
groupFile/Clothing	BackBow2_1_1_L	BONE	SILKWORM_EXACT
groupFile/Clothing	BackBow2_1_1_R	BONE	SILKWORM_EXACT
groupFile/Clothing	BackBow_0_1_L	BONE	SILKWORM_EXACT
groupFile/Clothing	BackBow_0_1_R	BONE	SILKWORM_EXACT
groupFile/Clothing	BackCloth1Steps_L	BONE	SILKWORM_EXACT
groupFile/Clothing	BackCloth1Steps_R	BONE	SILKWORM_EXACT
groupFile/Clothing	BackCloth2Steps_L	BONE	SILKWORM_EXACT
groupFile/Clothing	BackCloth2Steps_R	BONE	SILKWORM_EXACT
groupFile/Clothing	BackClothA	BONE	SILKWORM_EXACT
groupFile/Clothing	BackClothB	BONE	SILKWORM_EXACT
groupFile/Clothing	BackClothC	BONE	SILKWORM_EXACT
groupFile/Clothing	BackClothD	BONE	SILKWORM_EXACT
groupFile/Clothing	BackFlap00	BONE	SILKWORM_EXACT
groupFile/Clothing	BackFlap01	BONE	SCANNER_EXACT
groupFile/Clothing	BackFlap02	BONE	SCANNER_EXACT
groupFile/Clothing	BackFlap03	BONE	SCANNER_EXACT
groupFile/Clothing	BackFlap04	BONE	SCANNER_EXACT
groupFile/Clothing	BackFlap05	BONE	SCANNER_EXACT
groupFile/Clothing	BackFlap06	BONE	SCANNER_EXACT
groupFile/Clothing	BackFlap07	BONE	SCANNER_EXACT
groupFile/Clothing	BackFlap08	BONE	SCANNER_EXACT
groupFile/Clothing	BackFlap09	BONE	SCANNER_EXACT
groupFile/Clothing	BackFlap10	BONE	SCANNER_EXACT
groupFile/Clothing	BackFlap11	BONE	SCANNER_EXACT
groupFile/Clothing	BackFlap12	BONE	SCANNER_EXACT
groupFile/Clothing	BackFlap13	BONE	SCANNER_EXACT
groupFile/Clothing	BackFlap14	BONE	SCANNER_EXACT
groupFile/Clothing	BackFlap15	BONE	SCANNER_EXACT
groupFile/Clothing	BackFlap16	BONE	SCANNER_EXACT
groupFile/Clothing	BackFlap17	BONE	SCANNER_EXACT
groupFile/Clothing	BackFlap18	BONE	SILKWORM_EXACT
groupFile/Clothing	BackFlap19	BONE	SILKWORM_EXACT
groupFile/Clothing	BackFlap20	BONE	SILKWORM_EXACT
groupFile/Clothing	BackFlap21	BONE	SILKWORM_EXACT
groupFile/Clothing	BackFlap22	BONE	SILKWORM_EXACT
groupFile/Clothing	BackFlap23	BONE	SILKWORM_EXACT
groupFile/Clothing	BackFlap24	BONE	SILKWORM_EXACT
groupFile/Clothing	BackFlap25	BONE	SILKWORM_EXACT
groupFile/Clothing	BackFlap26	BONE	SILKWORM_EXACT
groupFile/Clothing	BackFlap27	BONE	SILKWORM_EXACT
groupFile/Clothing	BackFlap28	BONE	SILKWORM_EXACT
groupFile/Clothing	BackFlap29	BONE	SILKWORM_EXACT
groupFile/Clothing	BackFlap30	BONE	SILKWORM_EXACT
groupFile/Clothing	BackFlapPull	FLEX	SILKWORM_EXACT
groupFile/Clothing	BackGem	BONE	SCANNER_EXACT
groupFile/Clothing	backlace00_l	BONE	SILKWORM_EXACT
groupFile/Clothing	backlace00_r	BONE	SILKWORM_EXACT
groupFile/Clothing	backlace01_l	BONE	SILKWORM_EXACT
groupFile/Clothing	backlace01_r	BONE	SILKWORM_EXACT
groupFile/Clothing	backlace02_l	BONE	SILKWORM_EXACT
groupFile/Clothing	backlace02_r	BONE	SILKWORM_EXACT
groupFile/Clothing	backlace03_l	BONE	SILKWORM_EXACT
groupFile/Clothing	backlace03_r	BONE	SILKWORM_EXACT
groupFile/Clothing	backlace04_l	BONE	SILKWORM_EXACT
groupFile/Clothing	backlace04_r	BONE	SILKWORM_EXACT
groupFile/Clothing	BackLeftSkirt	BONE	SILKWORM_EXACT
groupFile/Clothing	BackMiddlenoObjectBody	BONE	SILKWORM_EXACT
groupFile/Clothing	backneck_fit	FLEX	SILKWORM_EXACT
groupFile/Clothing	backpack	BONE	SCANNER_EXACT
groupFile/Clothing	BackPack Hide	FLEX	SILKWORM_EXACT
groupFile/Clothing	backpack_loop_L	BONE	SILKWORM_EXACT
groupFile/Clothing	backpack_loop_R	BONE	SILKWORM_EXACT
groupFile/Clothing	BackRightSkirt	BONE	SILKWORM_EXACT
groupFile/Clothing	BackSka1Steps-8	BONE	SILKWORM_EXACT
groupFile/Clothing	BackSka2Steps-8	BONE	SILKWORM_EXACT
